,code,market,date,name,close,totalchange,futureHigh,nextday open,nextday low,nextday high,nextday close,forecast,ratio
3555,S 603719,主板,20220706,良品铺子,26.49,0,0,0,0,0,0,不涨,0.0008595678373239934
3556,S 603721,主板,20220706,中广天择,12.55,0,0,0,0,0,0,不涨,0.003519343910738826
3557,S 603722,主板,20220706,阿科力,51.28,0,0,0,0,0,0,不涨,0.0007491222349926829
3558,S 603725,主板,20220706,天安新材,7.05,0,0,0,0,0,0,不涨,0.0019821675959974527
3559,S 603726,主板,20220706,朗迪集团,11.87,0,0,0,0,0,0,不涨,0.0025036584120243788
3560,S 603727,主板,20220706,博迈科,11.13,0,0,0,0,0,0,不涨,0.0007085749530233443
3561,S 603728,主板,20220706,鸣志电器,20.85,0,0,0,0,0,0,不涨,0.019409935921430588
3562,S 603729,主板,20220706,ST龙韵,12.88,0,0,0,0,0,0,不涨,0.0007960700895637274
3563,S 603730,主板,20220706,岱美股份,13.35,0,0,0,0,0,0,不涨,0.00036301344516687095
3564,S 603733,主板,20220706,仙鹤股份,26.07,0,0,0,0,0,0,不涨,0.001075022853910923
3565,S 603737,主板,20220706,三棵树,127.99,0,0,0,0,0,0,不涨,0.01020759902894497
3566,S 603738,主板,20220706,泰晶科技,29.19,0,0,0,0,0,0,不涨,0.0011518251849338412
3567,S 603739,主板,20220706,蔚蓝生物,15.38,0,0,0,0,0,0,不涨,0.0014220786979421973
3568,S 603755,主板,20220706,日辰股份,38.72,0,0,0,0,0,0,不涨,0.007806639652699232
3569,S 603757,主板,20220706,大元泵业,14.57,0,0,0,0,0,0,不涨,0.0021415632218122482
3570,S 603758,主板,20220706,秦安股份,9.25,0,0,0,0,0,0,不涨,0.030650544911623
3571,S 603766,主板,20220706,隆鑫通用,4.56,0,0,0,0,0,0,不涨,0.001067763427272439
3572,S 603767,主板,20220706,中马传动,7.95,0,0,0,0,0,0,不涨,0.002039118902757764
3573,S 603768,主板,20220706,常青股份,15.94,0,0,0,0,0,0,不涨,0.0022061371710151434
3574,S 603773,主板,20220706,沃格光电,15.47,0,0,0,0,0,0,不涨,0.0019635604694485664
3575,S 603776,主板,20220706,永安行,13.74,0,0,0,0,0,0,不涨,0.009398489259183407
3576,S 603777,主板,20220706,来伊份,13.62,0,0,0,0,0,0,不涨,0.007529207039624453
3577,S 603778,主板,20220706,乾景园林,3.6,0,0,0,0,0,0,不涨,0.03259317949414253
3578,S 603779,主板,20220706,威龙股份,6.44,0,0,0,0,0,0,不涨,0.0013510031858459115
3579,S 603786,主板,20220706,科博达,62.31,0,0,0,0,0,0,不涨,0.011698334477841854
3580,S 603787,主板,20220706,新日股份,14.74,0,0,0,0,0,0,不涨,0.006154348142445087
3581,S 603788,主板,20220706,宁波高发,12.18,0,0,0,0,0,0,不涨,0.0003229194844607264
3582,S 603789,主板,20220706,星光农机,8.29,0,0,0,0,0,0,不涨,0.0011931384215131402
3583,S 603790,主板,20220706,雅运股份,10.15,0,0,0,0,0,0,不涨,0.008498364128172398
3584,S 603797,主板,20220706,联泰环保,5.85,0,0,0,0,0,0,不涨,0.0016368126962333918
3585,S 603798,主板,20220706,康普顿,9.89,0,0,0,0,0,0,不涨,0.0012108548544347286
3586,S 603799,主板,20220706,华友钴业,93.34,0,0,0,0,0,0,不涨,0.0010353674879297614
3587,S 603800,主板,20220706,道森股份,26.62,0,0,0,0,0,0,不涨,1.2439903684935416e-06
3588,S 603801,主板,20220706,志邦家居,25.33,0,0,0,0,0,0,不涨,0.006519048474729061
3589,S 603803,主板,20220706,瑞斯康达,7.47,0,0,0,0,0,0,不涨,0.0011866682907566428
3590,S 603806,主板,20220706,福斯特,63.41,0,0,0,0,0,0,不涨,6.137501623015851e-05
3591,S 603808,主板,20220706,歌力思,9.79,0,0,0,0,0,0,不涨,0.0021570685785263777
3592,S 603809,主板,20220706,豪能股份,12.97,0,0,0,0,0,0,不涨,0.0013770019868388772
3593,S 603810,主板,20220706,丰山集团,12.72,0,0,0,0,0,0,不涨,0.00042875311919488013
3594,S 603811,主板,20220706,诚意药业,13.66,0,0,0,0,0,0,不涨,0.0006941136089153588
3595,S 603813,主板,20220706,原尚股份,14.91,0,0,0,0,0,0,不涨,0.003535165451467037
3596,S 603815,主板,20220706,交建股份,8.31,0,0,0,0,0,0,不涨,0.03966474160552025
3597,S 603816,主板,20220706,顾家家居,54.0,0,0,0,0,0,0,不涨,0.004138430580496788
3598,S 603817,主板,20220706,海峡环保,6.68,0,0,0,0,0,0,不涨,0.0035295914858579636
3599,S 603818,主板,20220706,曲美家居,9.0,0,0,0,0,0,0,不涨,0.0015086899511516094
3600,S 603819,主板,20220706,神力股份,17.39,0,0,0,0,0,0,不涨,0.006905904971063137
3601,S 603822,主板,20220706,嘉澳环保,47.41,0,0,0,0,0,0,不涨,0.00024483317974954844
3602,S 603823,主板,20220706,百合花,12.81,0,0,0,0,0,0,不涨,0.012881348840892315
3603,S 603825,主板,20220706,华扬联众,16.66,0,0,0,0,0,0,不涨,0.0017544308211654425
3604,S 603826,主板,20220706,坤彩科技,58.76,0,0,0,0,0,0,不涨,7.056979711705935e-07
3605,S 603828,主板,20220706,柯利达,3.32,0,0,0,0,0,0,不涨,0.00042572038364596665
3606,S 603829,主板,20220706,洛凯股份,10.17,0,0,0,0,0,0,不涨,0.0034652308095246553
3607,S 603833,主板,20220706,欧派家居,136.47,0,0,0,0,0,0,不涨,0.0013728655176237226
3608,S 603838,主板,20220706,四通股份,6.0,0,0,0,0,0,0,不涨,0.0007344759069383144
3609,S 603839,主板,20220706,安正时尚,7.1,0,0,0,0,0,0,不涨,0.0004907563561573625
3610,S 603843,主板,20220706,正平股份,4.52,0,0,0,0,0,0,不涨,0.01961604692041874
3611,S 603848,主板,20220706,好太太,14.86,0,0,0,0,0,0,不涨,0.011070072650909424
3612,S 603855,主板,20220706,华荣股份,26.34,0,0,0,0,0,0,不涨,5.062977379566291e-07
3613,S 603856,主板,20220706,东宏股份,12.48,0,0,0,0,0,0,不涨,0.002248931908980012
3614,S 603858,主板,20220706,步长制药,19.39,0,0,0,0,0,0,不涨,0.00027888157637789845
3615,S 603859,主板,20220706,能科科技,28.9,0,0,0,0,0,0,不涨,0.0016000013565644622
3616,S 603860,主板,20220706,中公高科,21.6,0,0,0,0,0,0,不涨,0.0003850242355838418
3617,S 603861,主板,20220706,白云电器,8.13,0,0,0,0,0,0,不涨,0.0001666987081989646
3618,S 603863,主板,20220706,松炀资源,8.82,0,0,0,0,0,0,不涨,0.033920928835868835
3619,S 603866,主板,20220706,桃李面包,15.97,0,0,0,0,0,0,不涨,0.0008303032955154777
3620,S 603867,主板,20220706,新化股份,38.98,0,0,0,0,0,0,不涨,0.00021631292474921793
3621,S 603868,主板,20220706,飞科电器,82.6,0,0,0,0,0,0,不涨,0.0016599494265392423
3622,S 603869,主板,20220706,新智认知,7.99,0,0,0,0,0,0,不涨,0.0005929359467700124
3623,S 603871,主板,20220706,嘉友国际,19.47,0,0,0,0,0,0,不涨,0.002162480028346181
3624,S 603876,主板,20220706,鼎胜新材,51.85,0,0,0,0,0,0,不涨,0.000256829836871475
3625,S 603877,主板,20220706,太平鸟,21.56,0,0,0,0,0,0,不涨,0.000214930551010184
3626,S 603878,主板,20220706,武进不锈,6.33,0,0,0,0,0,0,不涨,0.00027893445803783834
3627,S 603879,主板,20220706,永悦科技,6.79,0,0,0,0,0,0,不涨,0.0036326784174889326
3628,S 603880,主板,20220706,南卫股份,5.99,0,0,0,0,0,0,不涨,0.0054090493358671665
3629,S 603881,主板,20220706,数据港,25.7,0,0,0,0,0,0,不涨,0.0022031792905181646
3630,S 603882,主板,20220706,金域医学,83.22,0,0,0,0,0,0,不涨,0.004879722371697426
3631,S 603883,主板,20220706,老百姓,34.81,0,0,0,0,0,0,不涨,0.00034278430393896997
3632,S 603885,主板,20220706,吉祥航空,16.18,0,0,0,0,0,0,不涨,0.006417759694159031
3633,S 603886,主板,20220706,元祖股份,16.9,0,0,0,0,0,0,不涨,0.0011830003932118416
3634,S 603887,主板,20220706,城地香江,7.37,0,0,0,0,0,0,不涨,0.00802165549248457
3635,S 603888,主板,20220706,新华网,16.71,0,0,0,0,0,0,不涨,0.0009939498268067837
3636,S 603889,主板,20220706,新澳股份,6.95,0,0,0,0,0,0,不涨,0.0019411257235333323
3637,S 603890,主板,20220706,春秋电子,9.4,0,0,0,0,0,0,不涨,0.002994230715557933
3638,S 603893,主板,20220706,瑞芯微,106.73,0,0,0,0,0,0,不涨,0.017713874578475952
3639,S 603895,主板,20220706,天永智能,26.99,0,0,0,0,0,0,不涨,0.009288087487220764
3640,S 603896,主板,20220706,寿仙谷,39.76,0,0,0,0,0,0,不涨,0.003033393295481801
3641,S 603897,主板,20220706,长城科技,28.48,0,0,0,0,0,0,不涨,0.0003840035351458937
3642,S 603898,主板,20220706,好莱客,10.48,0,0,0,0,0,0,不涨,0.0011222187895327806
3643,S 603899,主板,20220706,晨光股份,52.89,0,0,0,0,0,0,不涨,0.0006060739979147911
3644,S 603900,主板,20220706,莱绅通灵,7.16,0,0,0,0,0,0,不涨,0.0007632029009982944
3645,S 603901,主板,20220706,永创智能,13.25,0,0,0,0,0,0,不涨,0.0011279634200036526
3646,S 603903,主板,20220706,中持股份,9.63,0,0,0,0,0,0,不涨,0.0011381112271919847
3647,S 603906,主板,20220706,龙蟠科技,36.72,0,0,0,0,0,0,不涨,0.0005091196508146822
3648,S 603908,主板,20220706,牧高笛,94.4,0,0,0,0,0,0,不涨,0.0014271832769736648
3649,S 603909,主板,20220706,合诚股份,13.22,0,0,0,0,0,0,不涨,0.00018564725178293884
3650,S 603912,主板,20220706,佳力图,11.2,0,0,0,0,0,0,不涨,0.005725678987801075
3651,S 603915,主板,20220706,国茂股份,19.87,0,0,0,0,0,0,不涨,0.0016241820994764566
3652,S 603916,主板,20220706,苏博特,23.65,0,0,0,0,0,0,不涨,0.007940142415463924
3653,S 603917,主板,20220706,合力科技,24.34,0,0,0,0,0,0,不涨,0.04228852689266205
3654,S 603918,主板,20220706,金桥信息,7.44,0,0,0,0,0,0,不涨,0.007015966810286045
3655,S 603919,主板,20220706,金徽酒,31.88,0,0,0,0,0,0,不涨,0.004871595185250044
3656,S 603920,主板,20220706,世运电路,15.5,0,0,0,0,0,0,不涨,0.008839364163577557
3657,S 603922,主板,20220706,金鸿顺,22.68,0,0,0,0,0,0,不涨,0.004572687670588493
3658,S 603926,主板,20220706,铁流股份,9.91,0,0,0,0,0,0,不涨,0.002066904678940773
3659,S 603927,主板,20220706,中科软,22.68,0,0,0,0,0,0,不涨,0.00024413643404841423
3660,S 603928,主板,20220706,兴业股份,13.2,0,0,0,0,0,0,不涨,0.011312778107821941
3661,S 603929,主板,20220706,亚翔集成,11.58,0,0,0,0,0,0,不涨,0.052220750600099564
3662,S 603933,主板,20220706,睿能科技,10.86,0,0,0,0,0,0,不涨,0.004075953736901283
3663,S 603936,主板,20220706,博敏电子,13.08,0,0,0,0,0,0,不涨,0.007760821841657162
3664,S 603937,主板,20220706,丽岛新材,11.19,0,0,0,0,0,0,不涨,0.0024390672333538532
3665,S 603938,主板,20220706,三孚股份,52.01,0,0,0,0,0,0,不涨,0.0043869419023394585
3666,S 603939,主板,20220706,益丰药房,54.83,0,0,0,0,0,0,不涨,0.003632662817835808
3667,S 603948,主板,20220706,建业股份,28.28,0,0,0,0,0,0,不涨,0.0002827965945471078
3668,S 603949,主板,20220706,雪龙集团,31.17,0,0,0,0,0,0,不涨,4.7525394620606676e-05
3669,S 603950,主板,20220706,长源东谷,13.68,0,0,0,0,0,0,不涨,0.0009105756762437522
3670,S 603955,主板,20220706,大千生态,14.3,0,0,0,0,0,0,不涨,0.011578869074583054
3671,S 603956,主板,20220706,威派格,10.48,0,0,0,0,0,0,不涨,0.0014612922677770257
3672,S 603958,主板,20220706,哈森股份,6.15,0,0,0,0,0,0,不涨,0.0008289397228509188
3673,S 603959,主板,20220706,百利科技,12.41,0,0,0,0,0,0,不涨,0.0009213098092004657
3674,S 603960,主板,20220706,克来机电,20.11,0,0,0,0,0,0,不涨,0.0021443162113428116
3675,S 603963,主板,20220706,大理药业,17.75,0,0,0,0,0,0,不涨,0.0020676138810813427
3676,S 603966,主板,20220706,法兰泰克,10.35,0,0,0,0,0,0,不涨,0.00756807392463088
3677,S 603967,主板,20220706,中创物流,9.49,0,0,0,0,0,0,不涨,0.0005701190093532205
3678,S 603968,主板,20220706,醋化股份,21.53,0,0,0,0,0,0,不涨,0.01658356375992298
3679,S 603969,主板,20220706,银龙股份,4.83,0,0,0,0,0,0,不涨,0.11073876172304153
3680,S 603970,主板,20220706,中农立华,31.89,0,0,0,0,0,0,不涨,7.956266017572489e-06
3681,S 603976,主板,20220706,正川股份,24.08,0,0,0,0,0,0,不涨,0.001988345757126808
3682,S 603977,主板,20220706,国泰集团,8.58,0,0,0,0,0,0,不涨,1.931210317707155e-05
3683,S 603978,主板,20220706,深圳新星,27.84,0,0,0,0,0,0,不涨,0.010658357292413712
3684,S 603979,主板,20220706,金诚信,18.92,0,0,0,0,0,0,不涨,2.277715793752577e-05
3685,S 603980,主板,20220706,吉华集团,5.15,0,0,0,0,0,0,不涨,0.0017306702211499214
3686,S 603982,主板,20220706,泉峰汽车,23.73,0,0,0,0,0,0,不涨,0.004437033552676439
3687,S 603983,主板,20220706,丸美股份,25.32,0,0,0,0,0,0,不涨,0.0015005478635430336
3688,S 603985,主板,20220706,恒润股份,28.61,0,0,0,0,0,0,不涨,0.0004845231887884438
3689,S 603986,主板,20220706,兆易创新,131.28,0,0,0,0,0,0,不涨,0.0016726632602512836
3690,S 603987,主板,20220706,康德莱,19.75,0,0,0,0,0,0,不涨,0.005606978200376034
3691,S 603988,主板,20220706,中电电机,10.86,0,0,0,0,0,0,不涨,0.0028879165183752775
3692,S 603989,主板,20220706,艾华集团,26.09,0,0,0,0,0,0,不涨,0.0010953195160254836
3693,S 603990,主板,20220706,麦迪科技,19.31,0,0,0,0,0,0,不涨,0.005064631346613169
3694,S 603991,主板,20220706,至正股份,42.14,0,0,0,0,0,0,不涨,0.00010298509005224332
3695,S 603992,主板,20220706,松霖科技,16.57,0,0,0,0,0,0,不涨,0.00709454994648695
3696,S 603993,主板,20220706,洛阳钼业,5.2,0,0,0,0,0,0,不涨,0.002338537946343422
3697,S 603995,主板,20220706,甬金股份,35.6,0,0,0,0,0,0,不涨,9.076752007786126e-07
3698,S 603997,主板,20220706,继峰股份,10.82,0,0,0,0,0,0,不涨,0.007834279909729958
3699,S 603998,主板,20220706,方盛制药,6.54,0,0,0,0,0,0,不涨,0.0035909414291381836
3700,S 603999,主板,20220706,读者传媒,4.96,0,0,0,0,0,0,不涨,0.0008972437353804708
3701,S 605001,主板,20220706,威奥股份,6.28,0,0,0,0,0,0,不涨,0.00031910318648442626
3702,S 605108,主板,20220706,同庆楼,20.24,0,0,0,0,0,0,不涨,0.03227284923195839
3703,S 605118,主板,20220706,力鼎光电,13.04,0,0,0,0,0,0,不涨,0.0030905469320714474
3704,S 605166,主板,20220706,聚合顺,13.88,0,0,0,0,0,0,不涨,3.014728099515196e-05
3705,S 605168,主板,20220706,三人行,100.0,0,0,0,0,0,0,不涨,0.001782153150998056
3706,S 605188,主板,20220706,国光连锁,7.19,0,0,0,0,0,0,不涨,0.0187806598842144
3707,S 605199,主板,20220706,葫芦娃,17.24,0,0,0,0,0,0,不涨,0.00715296808630228
3708,S 605222,主板,20220706,起帆电缆,21.89,0,0,0,0,0,0,不涨,2.8445499992812984e-05
3709,S 605288,主板,20220706,凯迪股份,37.03,0,0,0,0,0,0,不涨,0.0034507298842072487
3710,S 688001,科创板,20220706,华兴源创,26.43,0,0,0,0,0,0,不涨,0.007647107355296612
3711,S 688002,科创板,20220706,睿创微纳,36.3,0,0,0,0,0,0,不涨,0.0019565012771636248
3712,S 688003,科创板,20220706,天准科技,34.78,0,0,0,0,0,0,不涨,0.006784229539334774
3713,S 688004,科创板,20220706,博汇科技,23.95,0,0,0,0,0,0,不涨,0.003352672327309847
3714,S 688005,科创板,20220706,容百科技,141.68,0,0,0,0,0,0,不涨,0.0008269838872365654
3715,S 688006,科创板,20220706,杭可科技,69.8,0,0,0,0,0,0,不涨,0.00915454514324665
3716,S 688007,科创板,20220706,光峰科技,22.46,0,0,0,0,0,0,不涨,0.0008808316197246313
3717,S 688008,科创板,20220706,澜起科技,56.77,0,0,0,0,0,0,不涨,0.0017579366685822606
3718,S 688009,科创板,20220706,中国通号,4.41,0,0,0,0,0,0,不涨,0.00046575552551075816
3719,S 688010,科创板,20220706,福光股份,24.17,0,0,0,0,0,0,不涨,0.003697536885738373
3720,S 688011,科创板,20220706,新光光电,22.79,0,0,0,0,0,0,不涨,0.0020728332456201315
3721,S 688012,科创板,20220706,中微公司,126.42,0,0,0,0,0,0,不涨,0.005972183309495449
3722,S 688015,科创板,20220706,交控科技,22.69,0,0,0,0,0,0,不涨,0.0024390695616602898
3723,S 688016,科创板,20220706,心脉医疗,208.21,0,0,0,0,0,0,不涨,0.004998203832656145
3724,S 688018,科创板,20220706,乐鑫科技,108.79,0,0,0,0,0,0,不涨,0.005548238288611174
3725,S 688019,科创板,20220706,安集科技,198.92,0,0,0,0,0,0,不涨,0.006664172746241093
3726,S 688020,科创板,20220706,方邦股份,37.35,0,0,0,0,0,0,不涨,0.0009221046348102391
3727,S 688021,科创板,20220706,奥福环保,31.6,0,0,0,0,0,0,不涨,0.0029508783482015133
3728,S 688022,科创板,20220706,瀚川智能,59.39,0,0,0,0,0,0,不涨,0.015379631891846657
3729,S 688023,科创板,20220706,安恒信息,148.11,0,0,0,0,0,0,不涨,0.0012651989236474037
3730,S 688025,科创板,20220706,杰普特,48.6,0,0,0,0,0,0,不涨,0.00478563504293561
3731,S 688026,科创板,20220706,洁特生物,45.6,0,0,0,0,0,0,不涨,0.010723060928285122
3732,S 688027,科创板,20220706,国盾量子,97.99,0,0,0,0,0,0,不涨,0.00018846562306862324
3733,S 688028,科创板,20220706,沃尔德,35.4,0,0,0,0,0,0,不涨,0.024834532290697098
3734,S 688029,科创板,20220706,南微医学,89.99,0,0,0,0,0,0,不涨,0.0012183093931525946
3735,S 688030,科创板,20220706,山石网科,19.95,0,0,0,0,0,0,不涨,0.00039034945075400174
3736,S 688033,科创板,20220706,天宜上佳,20.42,0,0,0,0,0,0,不涨,0.002862362889572978
3737,S 688036,科创板,20220706,传音控股,85.13,0,0,0,0,0,0,不涨,0.0005992898950353265
3738,S 688037,科创板,20220706,芯源微,143.39,0,0,0,0,0,0,不涨,0.005703407805413008
3739,S 688039,科创板,20220706,当虹科技,36.57,0,0,0,0,0,0,不涨,0.0018114004051312804
3740,S 688050,科创板,20220706,爱博医疗,213.45,0,0,0,0,0,0,不涨,0.001563255675137043
3741,S 688051,科创板,20220706,佳华科技,25.96,0,0,0,0,0,0,不涨,0.0013267890317365527
3742,S 688058,科创板,20220706,宝兰德,52.62,0,0,0,0,0,0,不涨,0.002145053120329976
3743,S 688060,科创板,20220706,云涌科技,43.6,0,0,0,0,0,0,不涨,0.0013657569652423263
3744,S 688066,科创板,20220706,航天宏图,73.03,0,0,0,0,0,0,不涨,0.00021359490347094834
3745,S 688068,科创板,20220706,热景生物,78.51,0,0,0,0,0,0,不涨,9.35030693653971e-05
3746,S 688069,科创板,20220706,德林海,32.43,0,0,0,0,0,0,不涨,0.00021639213082380593
3747,S 688077,科创板,20220706,大地熊,87.15,0,0,0,0,0,0,不涨,0.0008074897923506796
3748,S 688078,科创板,20220706,龙软科技,45.87,0,0,0,0,0,0,不涨,0.0010827822843566537
3749,S 688080,科创板,20220706,映翰通,38.82,0,0,0,0,0,0,不涨,0.0007948807906359434
3750,S 688081,科创板,20220706,兴图新科,21.19,0,0,0,0,0,0,不涨,0.011273564770817757
3751,S 688085,科创板,20220706,三友医疗,22.09,0,0,0,0,0,0,不涨,0.0011799306375905871
3752,S 688086,科创板,20220706,*ST紫晶,7.31,0,0,0,0,0,0,不涨,0.008598183281719685
3753,S 688088,科创板,20220706,虹软科技,30.96,0,0,0,0,0,0,不涨,0.004603354260325432
3754,S 688089,科创板,20220706,嘉必优,32.87,0,0,0,0,0,0,不涨,0.002453393302857876
3755,S 688090,科创板,20220706,瑞松科技,31.35,0,0,0,0,0,0,不涨,0.002472720807418227
3756,S 688096,科创板,20220706,京源环保,13.28,0,0,0,0,0,0,不涨,0.0004947236739099026
3757,S 688098,科创板,20220706,申联生物,7.96,0,0,0,0,0,0,不涨,0.0007164146518334746
3758,S 688099,科创板,20220706,晶晨股份,93.59,0,0,0,0,0,0,不涨,4.191797415842302e-05
3759,S 688100,科创板,20220706,威胜信息,21.79,0,0,0,0,0,0,不涨,0.0034446255303919315
3760,S 688101,科创板,20220706,三达膜,14.88,0,0,0,0,0,0,不涨,0.0032677955459803343
3761,S 688106,科创板,20220706,金宏气体,18.55,0,0,0,0,0,0,不涨,0.0012274670880287886
3762,S 688108,科创板,20220706,赛诺医疗,6.67,0,0,0,0,0,0,不涨,0.006919053383171558
3763,S 688111,科创板,20220706,金山办公,183.07,0,0,0,0,0,0,不涨,0.0023224728647619486
3764,S 688116,科创板,20220706,天奈科技,170.78,0,0,0,0,0,0,不涨,0.0007144381524994969
3765,S 688118,科创板,20220706,普元信息,16.06,0,0,0,0,0,0,不涨,0.0006116643780842423
3766,S 688122,科创板,20220706,西部超导,103.0,0,0,0,0,0,0,不涨,1.2979990970052313e-05
3767,S 688123,科创板,20220706,聚辰股份,101.58,0,0,0,0,0,0,不涨,0.005884264130145311
3768,S 688126,科创板,20220706,沪硅产业-U,22.23,0,0,0,0,0,0,不涨,0.0024597826413810253
3769,S 688128,科创板,20220706,中国电研,23.06,0,0,0,0,0,0,不涨,0.015930265188217163
3770,S 688138,科创板,20220706,清溢光电,16.15,0,0,0,0,0,0,不涨,0.0634569376707077
3771,S 688139,科创板,20220706,海尔生物,75.4,0,0,0,0,0,0,不涨,0.006147818174213171
3772,S 688157,科创板,20220706,松井股份,98.79,0,0,0,0,0,0,不涨,0.003751779440790415
3773,S 688158,科创板,20220706,优刻得-W,13.82,0,0,0,0,0,0,不涨,0.006171805318444967
3774,S 688159,科创板,20220706,有方科技,19.1,0,0,0,0,0,0,不涨,0.004909042734652758
3775,S 688165,科创板,20220706,埃夫特-U,9.63,0,0,0,0,0,0,不涨,0.0018335981294512749
3776,S 688166,科创板,20220706,博瑞医药,24.38,0,0,0,0,0,0,不涨,0.0010116806952282786
3777,S 688168,科创板,20220706,安博通,35.52,0,0,0,0,0,0,不涨,0.0017275622813031077
3778,S 688169,科创板,20220706,石头科技,558.01,0,0,0,0,0,0,不涨,0.0016436714213341475
3779,S 688177,科创板,20220706,百奥泰,22.52,0,0,0,0,0,0,不涨,0.0009521717438474298
3780,S 688178,科创板,20220706,万德斯,18.0,0,0,0,0,0,0,不涨,0.0010827647056430578
3781,S 688180,科创板,20220706,君实生物-U,74.64,0,0,0,0,0,0,不涨,0.0001415959413861856
3782,S 688181,科创板,20220706,八亿时空,41.69,0,0,0,0,0,0,不涨,0.001978559885174036
3783,S 688186,科创板,20220706,广大特材,29.71,0,0,0,0,0,0,不涨,0.01264504436403513
3784,S 688188,科创板,20220706,柏楚电子,231.91,0,0,0,0,0,0,不涨,6.749807653250173e-05
